,Entity Name,Entity Type,has_co,has_digit_num,has_city_list2,comma,other_punc,word_count,encoded_langs
2227,Arirang Trading Corporation,Company,1,0,0,False,False,3,12
2228,Yungsong Trading,Company,0,0,0,False,False,2,12
2229,Pyongyang General Domestic Fowl Corporation,Company,1,0,1,False,False,5,12
2230,Ponghwa General Trading Corporation,Company,1,0,0,False,False,4,12
2231,Korea Kumsan,Company,0,0,0,False,False,2,12
2232,Grand Karo,Company,0,0,0,False,False,2,12
2233,Academy of National Defense Science,Company,0,0,0,False,False,5,12
2234,Korea Liaofeng Non-ferrous Metal Joint Venture,Company,0,0,0,False,True,7,12
2235,Star Joint Venture,Company,0,0,0,False,False,3,12
2236,Korea Kumrung Export & Import,Company,0,0,0,False,True,5,12
2237,Korea General Machine,Company,0,0,0,False,False,3,12
2238,Chonggyechon Technology Trading Corporation,Company,1,0,0,False,False,4,12
2239,Guidance Bureau for Comprehensive Development of Scenic Spots,Company,1,0,0,False,False,8,12
2240,Korea Building Materials Trading Corporation,Company,1,0,0,False,False,5,12
2241,Korea Pekyang Trading,Company,0,0,0,False,False,3,12
2242,"Power Plants of North Macedonia, in State Ownership",Company,0,0,1,True,False,8,12
2243,Public Utility Company Plavaja-Radovis,Company,1,0,0,False,True,5,12
2244,"Drushtvo za izgradba, upravuvanje i izdavanje na povekjenamenska sala Boris Trajkovski Skopje",Company,0,0,1,True,False,12,12
2245,Public Utility Enterprise Rosoman,Company,0,0,0,False,False,4,12
2246,Official Gazette of the Republic of North Macedonia,Company,0,0,1,False,False,8,12
2247,Company for domestic and foreign trade Gorenje,Company,1,0,0,False,False,7,12
2248,National Forests,Company,0,0,0,False,False,2,12
2249,Pastures - Skopje,Company,0,0,1,False,True,3,12
2250,EMO Tools,Company,0,0,0,False,False,2,12
2251,Repower Macedonia DOOEL Skopje,Company,0,0,1,False,False,4,12
2252,Micei International,Company,0,0,0,False,False,2,12
2253,Stopanska Banka-Skopje,Company,0,0,1,False,True,3,12
2254,EMO Grebenasti Sklopki,Company,0,0,0,False,False,3,12
2255,Tutunski Kombinat AD Prilep,Company,0,0,0,False,False,4,12
2256,NLB Banka,Company,0,0,0,False,False,2,12
2257,EMO Steel Lattice Towers,Company,0,0,0,False,False,4,12
2258,EMO Alati i napravi,Company,0,0,0,False,False,4,12
2259,Alpiq Energy Skopje,Company,0,0,1,False,False,3,12
2260,"Construction, maintenance and reconstruction of local roads and hydrotechnical facilities Niskogradba Ohrid",Company,0,0,0,True,False,12,12
2261,EMO Flexible Systems,Company,0,0,0,False,False,3,12
2262,nSense Norge AS,Company,1,0,0,False,False,3,12
2263,Kemira Chemicals AS,Company,1,0,0,False,False,3,12
2264,HitecVision,Company,0,0,0,False,False,1,12
2265,Lyse Fiber,Company,0,0,0,False,False,2,12
2266,Oseberg Næring AS,Company,1,0,0,False,False,3,12
2267,Grønland 58,Company,0,1,0,False,False,2,12
2268,Vahlsgate,Company,0,0,0,False,False,1,12
2269,Itella Logistics,Company,0,0,0,False,False,2,12
2270,Tranby Eiendom Invest,Company,0,0,0,False,False,3,12
2271,Equinor Indonesia North Ganal,Company,0,0,1,False,False,4,12
2272,Mjøsvekst,Company,0,0,0,False,False,1,12
2273,Argentum Nordic PEP 1,Company,0,1,0,False,False,4,12
2274,Hafslund Venture II,Company,0,0,0,False,False,3,12
2275,SAS Norge,Company,0,0,0,False,False,2,12
2276,Eurofins Agro Testing Norway AS,Company,1,0,1,False,False,5,12
2277,Dnb Nor Bygg,Company,0,0,0,False,False,3,12
2278,Equinor Angola Block 15/06 Award,Company,0,1,1,False,True,5,12
2279,Hammerfest Energi Kraftomsetning,Company,0,0,0,False,False,3,12
2280,Reef Subsea,Company,0,0,0,False,False,2,12
2281,Aka Sph,Company,0,0,0,False,False,2,12
2282,Oman Arab Bank SAOC,Company,1,0,1,False,False,4,12
2283,Rural Areas Electricity Company,Company,1,0,0,False,False,4,12
2284,Sama Travel & Services International LLC,Company,1,0,0,False,True,6,12
2285,NATS Services LLC,Company,1,0,0,False,False,3,12
2286,Dhofar Power Company S.A.O.C.,Company,1,0,0,False,True,7,12
2287,National Pharmaceutical Industries Company,Company,1,0,0,False,False,4,12
2288,Al Hassan Engineering Company,Company,1,0,0,False,False,4,12
2289,National Mass Housing SAOC,Company,1,0,0,False,False,4,12
2290,Barzman National,Company,0,0,0,False,False,2,12
2291,Vale Oman Pelletizing,Company,0,0,1,False,False,3,12
2292,Wadi Bani Kharus Hospital,Company,1,0,0,False,False,4,12
2293,Rural Areas Electricity Company S.A.O.C.,Company,1,0,0,False,True,8,12
2294,Ibra Hospital,Company,1,0,0,False,False,2,12
2295,Al Ameen Stores and Refrigeration LLC,Company,1,0,0,False,False,6,12
2296,Omani Euro Food Industries,Company,0,0,1,False,False,4,12
2297,Atyab Bakery LLC,Company,1,0,0,False,False,3,12
2298,Kayan,Company,0,0,0,False,False,1,12
2299,Shell Oman Marketing Company,Company,1,0,1,False,False,4,12
2300,Modern Poultry Farms Company,Company,1,0,0,False,False,4,12
2301,Sohar Poultry Company S.A.O.G.,Company,1,0,0,False,True,7,12
2302,Ansari Sugar Mills,Company,0,0,0,False,False,3,12
2303,Dr. Thagfan Diagnostic Centre,Company,0,0,0,False,True,4,12
2304,Helpcounts Foundation,Company,0,0,0,False,False,2,12
2305,Jamaat ul-Ahrar,Company,0,0,0,False,True,3,12
2306,Dalda Foods,Company,0,0,0,False,False,2,12
2307,Chanda Exchange Company,Company,1,0,1,False,False,3,12
2308,M. N. M. Motorcycle,Company,0,0,0,False,True,6,12
2309,Yadgare Husaini Council,Company,0,0,0,False,False,3,12
2310,Pak Muzaffar Cables,Company,0,0,0,False,False,3,12
2311,Dastak Foundation,Company,0,0,0,False,False,2,12
2312,Worldcall Telecom,Company,0,0,0,False,False,2,12
2313,"Quaid e Awam University of Engineering, Sciences and Technology (QUEST)",Company,1,0,0,True,True,10,12
2314,Kohinoor Power Co. Limited,Company,1,0,0,False,True,4,12
2315,Mission Unto Light,Company,0,0,0,False,False,3,12
2316,Punjab Modaraba Services,Company,1,0,0,False,False,3,12
2317,JS Air,Company,0,0,0,False,False,2,12
2318,ACE Securities,Company,0,0,0,False,False,2,12
2319,Bilawal Foundation,Company,0,0,0,False,False,2,12
2320,Pakistan Tobacco,Company,0,0,1,False,False,2,12
2321,Habib Bank Limited,Company,1,0,0,False,False,3,12
2322,Palestine Electrics and Electronics Company,Company,1,0,0,False,False,5,12
2323,Education Club in Sur Baher,Company,0,0,0,False,False,5,12
2324,Palestine Islamic Bank,Company,0,0,0,False,False,3,12
2325,Palestine Food Industries,Company,0,0,0,False,False,3,12
2326,Al-Arabi Investment Group Palestine,Company,1,0,0,False,True,5,12
2327,Sanad Construction Resources,Company,0,0,0,False,False,3,12
2328,The National Bank,Company,0,0,0,False,False,3,12
2329,Palestine Ijarah,Company,0,0,0,False,False,2,12
2330,Palestine Power Generation Company,Company,1,0,0,False,False,4,12
2331,Charity Society Mercy of Khan Yunes,Company,1,0,0,False,False,6,12
2332,Palestine Electric Company,Company,1,0,0,False,False,3,12
2333,Al Rayan Co. for Dairy Products,Company,1,0,0,False,True,6,12
2334,Society Of Muslim Youth,Company,1,0,0,False,False,4,12
2335,Yatta Islamic Society For Orphans Welfare,Company,1,0,0,False,False,6,12
2336,ASWAQ Company for Investment Portfolios,Company,1,0,0,False,False,5,12
2337,Palestine Industrial Investment,Company,1,0,0,False,False,3,12
2338,The Al-Farakh Association Of Ramallah,Company,0,0,0,False,True,6,12
2339,Palestine Poultry Company,Company,1,0,0,False,False,3,12
2340,Palestine Tourism Investment,Company,1,0,0,False,False,3,12
2341,Shehab News Agency,Company,0,0,0,False,False,3,12
2342,Vega Commercial Bank LLC,Company,1,0,0,False,False,4,12
2343,St. Georges Bank & Company,Company,1,0,0,False,True,5,12
2344,Telefónica Móviles Panamá,Company,0,0,0,False,False,3,12
2345,Coca-Cola FEMSA de Panamá,Company,0,0,0,False,True,5,12
2346,INFO-CLASS PANAMA S.A.,Company,1,0,0,False,True,5,12
2347,"Westline Enterprises, Inc.",Company,1,0,0,True,True,3,12
2348,Diseños y Construcciones M&M S.A.,Company,1,0,0,False,True,6,12
2349,"Oil International, LLC.",Company,1,0,0,True,True,3,12
2350,Red Point Zona Libre,Company,0,0,0,False,False,4,12
2351,Arsa Supply,Company,0,0,0,False,False,2,12
2352,ClickPort International,Company,0,0,0,False,False,2,12
2353,Wheels Incorporated,Company,1,0,0,False,False,2,12
2354,Lordnet Import Corp.,Company,1,0,0,False,True,3,12
2355,Xtra Super Food Center,Company,0,0,0,False,False,4,12
2356,"Buttonwood, LLC",Company,1,0,0,True,False,2,12
2357,Trader's International Return Network,Company,0,0,0,False,True,4,12
2358,Banco Universal,Company,0,0,0,False,False,2,12
2359,Pendrey Associates,Company,0,0,0,False,False,2,12
2360,www.betalltimes.com,Company,0,0,0,False,True,3,12
2361,Istmo Compañía de Reaseguros,Company,0,0,0,False,False,4,12
2362,Petroleum Resources Kutubu,Company,0,0,0,False,False,3,12
2363,Air Niugini,Company,0,0,0,False,False,2,12
2364,"China Railway Construction Group Papua New Guinea Co., Ltd.",Company,1,0,1,True,True,10,12
2365,Independent Consumer and Competition Commission (ICCC),Company,1,0,0,False,True,6,12
2366,Kumul Minerals Holdings,Company,0,0,1,False,False,3,12
2367,Hanjung Power,Company,0,0,0,False,False,2,12
2368,Post PNG Limited,Company,1,0,0,False,False,3,12
2369,Maybank (PNG),Company,1,0,0,False,True,2,12
2370,Kumul Agriculture,Company,0,0,1,False,False,2,12
2371,PNG Air Services Limited,Company,1,0,0,False,False,4,12
2372,Kumul Petroleum Holdings,Company,0,0,1,False,False,3,12
2373,Bank of South Pacific,Company,0,0,0,False,False,4,12
2374,Kumul Petroleum Holdings Limited,Company,1,0,1,False,False,4,12
2375,Westpac Bank - PNG - Limited,Company,1,0,0,False,True,7,12
2376,Bank of Papua New Guinea,Company,0,0,1,False,False,5,12
2377,Small Business Development Corporation,Company,1,0,0,False,False,4,12
2378,Bougainville Public Investment,Company,1,0,0,False,False,3,12
2379,National Volunteer Service,Company,1,0,0,False,False,3,12
2380,Innovision (PNG),Company,1,0,0,False,True,2,12
2381,PacWealth Capital Limited,Company,1,0,0,False,False,3,12
2382,Aero Centro S.A.,Company,1,0,0,False,True,4,12
2383,Astec S.R.L.,Company,1,0,0,False,True,4,12
2384,Sporting Life S.A.,Company,1,0,0,False,True,4,12
2385,Chaco Internacional S.A.,Company,1,0,0,False,True,4,12
2386,PSD S.R.L.,Company,1,0,0,False,True,4,12
2387,Aseguradora TAJY Propiedad Cooperativa S.A. de Seguros,Company,1,0,0,False,True,8,12
2388,Museo Histórico Nacional General Bernardino Caballero,Company,0,0,1,False,False,6,12
2389,MGA Ingenieria S.R.L.,Company,1,0,0,False,True,5,12
2390,Warrior S.R.L.,Company,1,0,1,False,True,4,12
2391,Empresa Constructora Baumann S.A.,Company,1,0,0,False,True,5,12
2392,Nogal del Paraguay S.A.,Company,1,0,1,False,True,5,12
2393,Faed S.A.,Company,1,0,0,False,True,3,12
2394,Warring del Este S.R.L.,Company,1,0,1,False,True,6,12
2395,Huawei Technologies Paraguay S.A.,Company,1,0,1,False,True,5,12
2396,Agro Silo Santa Catalina SA,Company,1,0,0,False,False,5,12
2397,Tecnologia Planificada S.A. (Tecnoplan S.A.),Company,1,0,0,False,True,8,12
2398,Disan Sociedad Anónima,Company,0,0,0,False,False,3,12
2399,Compañía Paraguaya de Comunicaciones S.A. (COPACO),Company,1,0,1,False,True,7,12
2400,Telexpar S.R.L.,Company,1,0,0,False,True,4,12
2401,Hospital Nacional de Itauguá,Company,1,0,0,False,False,4,12
2402,Alfil Impresores E.I.R.L.,Company,1,0,0,False,True,6,12
2403,Columbia Worldwide Services S.A.,Company,1,0,1,False,True,5,12
2404,Empresa de Transportes Urbanos Los Chinos S.A.,Company,1,0,0,False,True,8,12
2405,Grupo Panamundo S.A.C.,Company,0,0,0,False,True,5,12
2406,Inversiones Proconsa S.R.L.,Company,1,0,0,False,True,5,12
2407,Inversiones y Servicios el Trebol Empresa Individual de Responsabilidad Limitada,Company,0,0,0,False,False,10,12
2408,Multinacional de Construcción Ingenieria y Servicios S.A.C.,Company,0,0,0,False,True,9,12
2409,Megaconsult Ingenieros S.A.C.,Company,0,0,0,False,True,5,12
2410,Farmacias Peruanas S.A.,Company,1,0,1,False,True,4,12
2411,Empresa de Servicios Arank'Uma Sociedad Comercial de Responsabilidad Limitada,Company,0,0,0,False,True,9,12
2412,Caja Municipal de Ahorro y Crédito de Trujillo,Company,0,0,1,False,False,8,12
2413,Rodel S.R.L.,Company,1,0,0,False,True,4,12
2414,Energy Hydraulic Sollutions Engineers S.A.C.,Company,0,0,0,False,True,7,12
2415,R & R Negociaciones S.R.L.,Company,1,0,0,False,True,7,12
2416,Corporation Ferth S.A.C.,Company,1,0,0,False,True,5,12
2417,Bac Thor S.A.C.,Company,0,0,0,False,True,5,12
2418,Empresa de Servicios Generales Becar Construcciones S.A.C.,Company,0,0,0,False,True,9,12
2419,Rensa Service S.R.L. Multiservicios,Company,1,0,0,False,True,6,12
2420,Ingenieria Contra Incendios E.I.R.L,Company,1,0,0,False,True,7,12
2421,Constructora Tumi & Pej S.A.C.,Company,0,0,0,False,True,7,12
2422,Sinosteel Philippines H.Y. Mining,Company,0,0,1,False,True,5,12
2423,Sinosteel Philippines,Company,0,0,1,False,False,2,12
2424,Philex Mining,Company,0,0,0,False,False,2,12
2425,Nature Concepts Development and Realty,Company,1,0,0,False,False,5,12
2426,Erlee Credit Corp.,Company,1,0,0,False,True,3,12
2427,Cagayan de Oro Oil Company,Company,1,0,1,False,False,5,12
2428,Carrascal Nickel,Company,0,0,0,False,False,2,12
2429,TEMECULA FINANCIAL RESOURCES INC.,Company,1,0,0,False,True,4,12
2430,"KV Holdings, Inc.",Company,1,0,0,True,True,3,12
2431,Zagu Foods,Company,0,0,0,False,False,2,12
2432,"RURAL BANK OF LILIO (LAGUNA.), INC.",Company,1,0,0,True,True,7,12
2433,Sta. Lucia Land,Company,0,0,0,False,True,3,12
2434,Caceres Lending Investor Company,Company,1,0,0,False,False,4,12
2435,Rj Express Lending Investor Co.,Company,1,0,0,False,True,5,12
2436,Windy City Lending Investor Co.,Company,1,0,0,False,True,5,12
2437,Futuremake Ltd.,Company,1,0,0,False,True,2,12
2438,National Livelihood Development,Company,1,0,0,False,False,3,12
2439,"The Roman Catholic Archbishop Of Zamboanga, Inc.",Company,1,0,0,True,True,7,12
2440,"Philippine Farmers' Bank, Inc. (A Rural Bank)",Company,1,0,0,True,True,8,12
2441,Jee Acre Realty Corp.,Company,1,0,0,False,True,4,12
2442,Intereko,Company,0,0,0,False,False,1,12
2443,Zakłady Płyt Pilśniowych Czarna Woda S.A.,Company,1,0,0,False,True,7,12
2444,Grupa Azoty Compounding Sp. z o.o.,Company,1,0,0,False,True,7,12
2445,Apart Sp. z o.o.,Company,1,0,0,False,True,5,12
2446,Pak Kopalnia Węgla Brunatnego Adamów S.A.,Company,1,0,0,False,True,7,12
2447,Inter Balt,Company,0,0,0,False,False,2,12
2448,Polski PCS Sp. z o.o.,Company,1,0,0,False,True,6,12
2449,LPP,Company,0,0,0,False,False,1,12
2450,IDEMIA POLAND R&D SP ZOO,Company,1,0,0,False,True,5,12
2451,Seven System Sp. z o.o.,Company,1,0,0,False,True,6,12
2452,Capgemini Polska Sp Z.o.o.,Company,1,0,0,False,True,6,12
2453,Geofizyka Kraków,Company,0,0,0,False,False,2,12
2454,TP Edukacja i Wypoczynek,Company,0,0,0,False,False,4,12
2455,Zakład Gospodarki Komunalnej i Mieszkaniowej w Malborku,Company,0,0,0,False,False,7,12
2456,ELBEST,Company,0,0,0,False,False,1,12
2457,Zamek Książ w Wałbrzychu,Company,0,0,0,False,False,4,12
2458,Agencja Rozwoju Przemysłu,Company,0,0,0,False,False,3,12
2459,Włosko-Polska Energetyka Cieplna,Company,0,0,0,False,True,4,12
2460,Transoda,Company,0,0,0,False,False,1,12
2461,Superfund Towarzystwo Funduszy Inwestycyjnych,Company,0,0,0,False,False,4,12
2462,EID - Empresa de Investigação e Desenvolvimento de Electrónica,Company,0,0,0,False,True,9,12
2463,Duriensegás-Sociedade Distribuidora de Gás Natural do Douro,Company,0,0,0,False,True,8,12
2464,Centro Hospitalar Tondela-Viseu,Company,1,0,0,False,True,4,12
2465,TN - Transportes M. Simões Nogueira,Company,0,0,0,False,True,7,12
2466,Wildsummer,Company,0,0,0,False,False,1,12
2467,Delphi Automotive Systems - Portugal,Company,0,0,1,False,True,5,12
2468,Gasoduto Campo Maior - Leiria-Braga,Company,1,0,0,False,True,6,12
2469,"Gondobrico - Exploração De Espaços Comerciais, S.A.",Company,1,0,0,True,True,9,12
2470,"Finatlantic - Consulting Group, Ltd.",Company,1,0,0,True,True,6,12
2471,Prática Magenta Lda.,Company,1,0,0,False,True,3,12
2472,Responsabilimo Sociedade Imobiliária,Company,0,0,0,False,False,3,12
2473,Ar Telecom - Acessos E Redes De Telecomunicações,Company,0,0,0,False,True,8,12
2474,Globiconfer,Company,0,0,0,False,False,1,12
2475,O3b Services (Portugal) Lda,Company,1,1,1,False,True,4,12
2476,Amieira Marina,Company,0,0,0,False,False,2,12
2477,Transgás Armazenagem - Sociedade Portuguesa de Armazenagem de Gás Natural,Company,0,0,0,False,True,10,12
2478,"Centro Hospitalar do Barlavento Algarvio, E.P.E. (CHBA)",Company,1,0,0,True,True,10,12
2479,"Teatro Micaelense - Centro Cultural e de Congressos, S.A. (TM)",Company,1,0,0,True,True,13,12
2480,Ernesto Brandão & Irmãos,Company,0,0,0,False,True,4,12
2481,IMS Health,Company,0,0,0,False,False,2,12
2482,Superior Angran Caribbean,Company,0,0,0,False,False,3,12
2483,Autoridad de Transporte Marítimo,Company,0,0,0,False,False,4,12
2484,Novis PR,Company,0,0,0,False,False,2,12
2485,"RD Capital Group, Inc.",Company,1,0,0,True,True,4,12
2486,Hyundai DVP S.R.L,Company,1,0,0,False,True,5,12
2487,Noble Bank International,Company,0,0,0,False,False,3,12
2488,Puerto de Ponce,Company,0,0,0,False,False,3,12
2489,Equipomed Care,Company,0,0,0,False,False,2,12
2490,Museo del Niño en San Juan,Company,0,0,1,False,False,6,12
2491,Iglesia Roca de Sión,Company,0,0,0,False,False,4,12
2492,Marina Puerto del Rey,Company,0,0,0,False,False,4,12
2493,José M. Berrocal Institute for Economics and Finance,Company,0,0,1,False,True,8,12
2494,Aeropuerto de Santa Isabel,Company,0,0,0,False,False,4,12
2495,Aeropuerto Mercedita,Company,0,0,0,False,False,2,12
2496,Tropigas de Puerto Rico,Company,0,0,1,False,False,4,12
2497,Puerto Rico Tourism,Company,0,0,1,False,False,3,12
2498,Corporación del Fondo del Seguro del Estado,Company,0,0,0,False,False,7,12
2499,Casa Cautiño en Guayama,Company,0,0,0,False,False,4,12
2500,Waffler Avenue,Company,0,0,0,False,False,2,12
2501,"Distribuidora La Jugosita, Inc.",Company,1,0,0,True,True,4,12
2502,Qatar Shipping Company W.L.L,Company,1,0,1,False,True,6,12
2503,Al Shaheen Weatherford,Company,0,0,1,False,False,3,12
2504,Beltone Financial Qatar LLC,Company,1,0,1,False,False,4,12
2505,Qatar Fuel,Company,0,0,1,False,False,2,12
2506,Dlala Islamic Brokerage Company W.L.L,Company,1,0,0,False,True,7,12
2507,QPI China (South),Company,1,0,0,False,True,3,12
2508,Gulf International Services,Company,1,0,0,False,False,3,12
2509,Qatar Charity,Company,1,0,1,False,False,2,12
2510,Qatar Distribution Company,Company,1,0,1,False,False,3,12
2511,Qatar Education and Health Fund,Company,0,0,1,False,False,5,12
2512,Qatar Broadcasting Service,Company,1,0,1,False,False,3,12
2513,RasGas OPCO,Company,0,0,0,False,False,2,12
2514,QInvest LLC,Company,1,0,0,False,False,2,12
2515,Al Waseef Property Management Company S.P.C.,Company,1,0,0,False,True,8,12
2516,Jaidah Automotive And Trading,Company,0,0,0,False,False,4,12
2517,Doha Marketing Services Company,Company,1,0,1,False,False,4,12
2518,Amwaj Catering Services Company Limited,Company,1,0,0,False,False,5,12
2519,OIH Investment,Company,1,0,0,False,False,2,12
2520,Qatar Industrial Manufacturing Company Q.S.C.,Company,1,0,1,False,True,7,12
2521,Qatar Petroleum for the Sale of Petroleum Products Company Limited Q.J.S.C.,Company,1,0,1,False,True,14,12
2522,Sysoco Océan Indien,Company,0,0,0,False,False,3,12
2523,SEM GEM Port des Mascareignes - La Halle,Company,0,0,0,False,True,8,12
2524,SJ Traiteur,Company,0,0,0,False,False,2,12
2525,Sunzil Services Océan Indien,Company,1,0,0,False,False,4,12
2526,Aktsionernoe Obshesvto 78 Voennyy Zavod,Company,0,1,0,False,False,5,12
2527,AGS Reunion,Company,0,0,1,False,False,2,12
2528,SEM d'Aménagement et de Construction,Company,0,0,0,False,True,5,12
